дата,число,месяц,год,время,часы,S1CO2,S2CO2,S3CO2,S4CO2,S5CO2,S6CO2,S7CO2,S8CO2
17/12/11 11:00,17,12,2011,11:00:03 AM,11.0,385.209991,384.179993,383,385.559998,390.160004,396.899994,403.109985,409.089996
17/12/11 11:30,17,12,2011,11:30:03 AM,11.5,382.809998,382.269989,381.809998,384.829987,392.589996,394.619995,402.529999,410.690002
17/12/11 12:00,17,12,2011,12:00:03 PM,12.0,381.799988,380.850006,379.929993,381.220001,385.390015,387.5,394.549988,403.929993
17/12/11 12:30,17,12,2011,12:30:03 PM,12.5,379.809998,379.049988,378.25,380.309998,385.029999,393.079987,405.079987,416.040009
17/12/11 13:00,17,12,2011,1:00:03 PM,13.0,379.399994,378.700012,378.040009,377.630005,379.070007,382.880005,393.869995,406.609985
17/12/11 13:30,17,12,2011,1:30:03 PM,13.5,376.350006,375.079987,372.670013,369.540009,377.540009,391.420013,406.730011,415.670013
17/12/11 14:00,17,12,2011,2:00:03 PM,14.0,376.609985,374.359985,373.019989,369.179993,376.459991,389.140015,399.619995,405.790009
17/12/11 14:30,17,12,2011,2:30:03 PM,14.5,378.799988,377.459991,376.869995,375.600006,378.339996,388.730011,399.76001,411.540009
17/12/11 15:00,17,12,2011,3:00:03 PM,15.0,379.790009,378.570007,377.649994,375.410004,377.850006,389.75,403.390015,416.799988
17/12/11 15:30,17,12,2011,3:30:03 PM,15.5,381.130005,379.859985,378.589996,374.690002,381.029999,388.329987,402.609985,414.25
17/12/11 16:00,17,12,2011,4:00:03 PM,16.0,380.339996,378.779999,377.209991,375.109985,396.609985,405.690002,415.519989,424.459991
17/12/11 16:30,17,12,2011,4:30:03 PM,16.5,380.980011,379.519989,377.980011,372.230011,382.170013,392.630005,405.570007,416.329987
17/12/11 17:00,17,12,2011,5:00:03 PM,17.0,384.149994,382.730011,381.779999,378.290009,386.230011,395.410004,407.209991,421.589996
17/12/11 17:30,17,12,2011,5:30:03 PM,17.5,390.940002,390.670013,391.040009,390.730011,395.540009,403.600006,414.25,424.089996
17/12/11 18:00,17,12,2011,6:00:03 PM,18.0,394.579987,394.690002,394.950012,395.390015,404.440002,418.149994,429.51001,440.910004
17/12/11 18:30,17,12,2011,6:30:03 PM,18.5,397.859985,398.160004,399.529999,406.850006,417.109985,425.429993,431.75,437.089996
17/12/11 19:00,17,12,2011,7:00:03 PM,19.0,398.779999,399.059998,399.440002,400.869995,412.170013,427.76001,436.279999,444.820007
17/12/11 19:30,17,12,2011,7:30:03 PM,19.5,401.019989,401.73999,402.779999,410.309998,431.01001,440.399994,443.720001,447.890015
17/12/11 20:00,17,12,2011,8:00:03 PM,20.0,402.809998,403.640015,404.769989,411.019989,427.660004,427.929993,430.790009,433.640015
17/12/11 20:30,17,12,2011,8:30:03 PM,20.5,405.130005,406.619995,408.829987,420.130005,434.059998,439.480011,442.440002,445.049988
17/12/11 21:00,17,12,2011,9:00:03 PM,21.0,406.850006,408.929993,410.73999,423.899994,434.920013,436.720001,437.200012,438.329987
17/12/11 21:30,17,12,2011,9:30:03 PM,21.5,408.720001,412.209991,415.01001,427.119995,434.579987,434.890015,435.410004,436.73999
17/12/11 22:00,17,12,2011,10:00:03 PM,22.0,407.790009,410.589996,412.429993,423.420013,438.079987,437.320007,437.959991,439.049988
17/12/11 22:30,17,12,2011,10:30:03 PM,22.5,409.880005,411.709991,414.339996,426.809998,434.470001,434.769989,435.200012,436.790009
17/12/11 23:00,17,12,2011,11:00:03 PM,23.0,408.829987,411.329987,413.209991,422.640015,437.769989,437.660004,438.309998,440.380005
17/12/11 23:30,17,12,2011,11:30:03 PM,23.5,409.959991,412.26001,415.940002,432.230011,440.070007,440.640015,442.600006,443.570007
18/12/11 0:00,18,12,2011,12:00:03 AM,0.0,410.429993,414.480011,426.170013,443.929993,445.700012,446.470001,446.980011,448.109985
18/12/11 0:30,18,12,2011,12:30:04 AM,0.5,411.170013,414.329987,421.950012,445.429993,451.049988,448.76001,448.850006,449.869995
18/12/11 1:00,18,12,2011,1:00:04 AM,1.0,407.829987,413.170013,438.200012,455.709991,457.660004,456.230011,456.649994,457.029999
18/12/11 1:30,18,12,2011,1:30:04 AM,1.5,408.359985,417.950012,451.970001,464.140015,463.859985,464.850006,464.859985,464.959991
18/12/11 2:00,18,12,2011,2:00:04 AM,2.0,409.880005,421.019989,456.920013,465.670013,468.700012,467.76001,467.899994,468.109985
18/12/11 2:30,18,12,2011,2:30:04 AM,2.5,414.200012,434.01001,459.51001,471.929993,474.290009,474.070007,473.920013,474.5
18/12/11 3:00,18,12,2011,3:00:04 AM,3.0,412.140015,435.170013,459.980011,473.75,477.700012,476.73999,477.25,477.959991
18/12/11 3:30,18,12,2011,3:30:04 AM,3.5,412.170013,432.48999,475.070007,481.130005,482.899994,481.980011,482.5,483.290009
18/12/11 4:00,18,12,2011,4:00:04 AM,4.0,410.700012,427.369995,466.179993,482.880005,487.75,487.130005,486.609985,487.190002
18/12/11 4:30,18,12,2011,4:30:04 AM,4.5,415.01001,443.890015,479.690002,489.540009,491.420013,491.279999,491.929993,492.399994
18/12/11 5:00,18,12,2011,5:00:04 AM,5.0,416.940002,441.970001,483.970001,494.829987,495.950012,496.359985,495.619995,496.570007
18/12/11 5:30,18,12,2011,5:30:04 AM,5.5,415.809998,449.299988,492.369995,502.660004,503.75,502.859985,503.040009,503.190002
18/12/11 6:00,18,12,2011,6:00:04 AM,6.0,417.76001,436.570007,496.76001,504.119995,504.290009,504.079987,504.140015,504.630005
18/12/11 6:30,18,12,2011,6:30:04 AM,6.5,419.440002,449.269989,507.549988,512.359985,513.140015,512.359985,512.469971,512.900024
18/12/11 7:00,18,12,2011,7:00:04 AM,7.0,421.220001,472.149994,506.299988,516.919983,519.330017,516.77002,517.549988,517.820007
18/12/11 7:30,18,12,2011,7:30:04 AM,7.5,431.850006,446.26001,452.529999,509.160004,522.890015,523.630005,523.190002,524.01001
18/12/11 8:00,18,12,2011,8:00:04 AM,8.0,431.480011,434.170013,431.679993,441.040009,494.26001,519.469971,522.840027,527.169983
18/12/11 8:30,18,12,2011,8:30:04 AM,8.5,419,419.920013,417.649994,421.119995,448.130005,484.790009,492.829987,498.579987
18/12/11 9:00,18,12,2011,9:00:04 AM,9.0,408.600006,408.369995,407.529999,406.619995,415.549988,438.929993,450.890015,459.410004
18/12/11 9:30,18,12,2011,9:30:04 AM,9.5,404.549988,403.910004,402.829987,403.329987,414.179993,426.640015,432.130005,436.660004
18/12/11 10:00,18,12,2011,10:00:04 AM,10.0,400.290009,399.959991,399.200012,402.049988,412.920013,427.049988,431.149994,437.410004
18/12/11 10:30,18,12,2011,10:30:04 AM,10.5,397.519989,397.200012,396.609985,399.480011,404.279999,409.5,415,421.529999
18/12/11 11:00,18,12,2011,11:00:04 AM,11.0,394.200012,393.769989,392.73999,396.850006,402.720001,406.269989,414.26001,422.049988
18/12/11 11:30,18,12,2011,11:30:04 AM,11.5,392.850006,391.970001,391.470001,392.600006,397.790009,402.48999,406.609985,414.420013
18/12/11 12:00,18,12,2011,12:00:04 PM,12.0,392.48999,391.470001,390.959991,391.26001,394.640015,396.829987,403.429993,410.459991
18/12/11 12:30,18,12,2011,12:30:04 PM,12.5,391.690002,390.820007,390.190002,390.470001,395.070007,399.769989,408.369995,418.209991
18/12/11 13:00,18,12,2011,1:00:04 PM,13.0,391.369995,390.559998,390.160004,390.369995,392.600006,397.609985,406.019989,412.109985
18/12/11 13:30,18,12,2011,1:30:04 PM,13.5,390.799988,389.940002,389.160004,388.869995,391.980011,398.679993,411.26001,421.459991
18/12/11 14:00,18,12,2011,2:00:04 PM,14.0,390.769989,389.790009,389.369995,389.089996,390.850006,396.579987,405.670013,416.690002
18/12/11 14:30,18,12,2011,2:30:04 PM,14.5,383.940002,382.955017,376.119995,375.899994,378.350006,385.929993,395.679993,404.959991
18/12/11 15:00,18,12,2011,3:00:04 PM,15.0,377.109985,376.119995,375.459991,374.820007,380.170013,388.369995,396.730011,406.220001
18/12/11 15:30,18,12,2011,3:30:04 PM,15.5,376.5,375.5,374.660004,373.609985,376.01001,384.470001,397.040009,409.600006
18/12/11 16:00,18,12,2011,4:00:04 PM,16.0,376.75,375.76001,375.130005,374.079987,376.670013,384.040009,397.350006,409.950012
18/12/11 16:30,18,12,2011,4:30:04 PM,16.5,378.140015,377.470001,377.190002,377.130005,381.660004,389.690002,400.209991,408.970001
18/12/11 17:00,18,12,2011,5:00:04 PM,17.0,379.980011,379.540009,379.670013,379.48999,383.950012,392.660004,401.529999,410
18/12/11 17:30,18,12,2011,5:30:04 PM,17.5,382.329987,382.279999,382.540009,382.5,385.119995,391.309998,398.570007,407.25
18/12/11 18:00,18,12,2011,6:00:04 PM,18.0,384.040009,384.140015,384.600006,384.929993,389.980011,397.429993,406.75,416.109985
18/12/11 18:30,18,12,2011,6:30:04 PM,18.5,385.779999,386.429993,388,391.26001,396.559998,400.970001,405.019989,411.51001
18/12/11 19:00,18,12,2011,7:00:04 PM,19.0,387.070007,387.549988,389.049988,396.209991,407.049988,406.380005,410.75,415.730011
18/12/11 19:30,18,12,2011,7:30:04 PM,19.5,388.200012,388.730011,390.76001,400.209991,403.890015,405.899994,408.059998,410.589996
18/12/11 20:00,18,12,2011,8:00:04 PM,20.0,389.570007,389.890015,392.700012,401.279999,403.559998,404.23999,406.109985,407.799988
18/12/11 20:30,18,12,2011,8:30:04 PM,20.5,389.799988,390.109985,390.910004,394.089996,406.769989,407.059998,409.910004,413.570007
18/12/11 21:00,18,12,2011,9:00:04 PM,21.0,389.480011,389.850006,390.23999,392.269989,403.790009,408.109985,411.119995,415.709991
18/12/11 21:30,18,12,2011,9:30:04 PM,21.5,390.089996,390.519989,391.529999,399.160004,410.579987,413.609985,415.540009,419.01001
18/12/11 22:00,18,12,2011,10:00:04 PM,22.0,390.779999,391.26001,392.079987,395.420013,406.540009,406.040009,408.230011,411.859985
18/12/11 22:30,18,12,2011,10:30:04 PM,22.5,390.859985,391.5,392.079987,396.200012,407.880005,413.359985,415.769989,418.670013
18/12/11 23:00,18,12,2011,11:00:04 PM,23.0,390.690002,391.26001,391.899994,396.440002,406.519989,408.019989,411.160004,414.369995
18/12/11 23:30,18,12,2011,11:30:04 PM,23.5,390.799988,391.559998,394.350006,412.5,417.100006,416.769989,417.540009,419.01001
19/12/11 0:00,19,12,2011,12:00:04 AM,0.0,391.920013,392.579987,396.26001,413.089996,415.630005,414.480011,414.730011,416.059998
19/12/11 0:30,19,12,2011,12:30:04 AM,0.5,392.100006,393.040009,402.790009,411.730011,412.51001,411.850006,412.790009,413.25
19/12/11 1:00,19,12,2011,1:00:04 AM,1.0,393.160004,395.049988,424.970001,430,430.149994,429.890015,429.820007,430.820007
19/12/11 1:30,19,12,2011,1:30:04 AM,1.5,392.859985,395.880005,433.440002,434.920013,435.75,434.359985,434.570007,435.320007
19/12/11 2:00,19,12,2011,2:00:04 AM,2.0,394.5,397.959991,439.040009,441.420013,441.339996,440.660004,440.940002,442.279999
19/12/11 2:30,19,12,2011,2:30:04 AM,2.5,394.73999,398.01001,446.880005,447.589996,447.679993,447.309998,447.75,448.440002
19/12/11 3:00,19,12,2011,3:00:04 AM,3.0,394.059998,406.829987,448.309998,447.839996,447.160004,446.73999,446.690002,447.910004
19/12/11 3:30,19,12,2011,3:30:04 AM,3.5,392.329987,400.320007,440.859985,441.420013,442.410004,441.049988,441.079987,441.73999
19/12/11 4:00,19,12,2011,4:00:04 AM,4.0,394.070007,416.5,461.450012,464.899994,466.299988,464.029999,464.299988,464.850006
19/12/11 4:30,19,12,2011,4:30:04 AM,4.5,393.670013,401.410004,459.070007,464.23999,465.660004,464.589996,464.5,464.980011
19/12/11 5:00,19,12,2011,5:00:04 AM,5.0,393.23999,403.269989,458.200012,461.540009,462.959991,461.790009,462.380005,462.559998
19/12/11 5:30,19,12,2011,5:30:04 AM,5.5,394.609985,400.429993,447.160004,474.910004,476.609985,475.570007,475.970001,476.459991
19/12/11 6:00,19,12,2011,6:00:04 AM,6.0,396.390015,401.329987,408.630005,464.480011,469.630005,470.269989,469.480011,470.709991
19/12/11 6:30,19,12,2011,6:30:04 AM,6.5,395.440002,398.420013,400.390015,448.769989,451.809998,450.429993,449.179993,449.190002
19/12/11 7:00,19,12,2011,7:00:04 AM,7.0,395.480011,396.910004,407.640015,446.950012,449.540009,447.23999,448.390015,448.329987
19/12/11 7:30,19,12,2011,7:30:04 AM,7.5,393.320007,395.529999,396.609985,454.01001,470.329987,471.359985,470.910004,471.220001
19/12/11 8:00,19,12,2011,8:00:04 AM,8.0,392.920013,393.799988,392.98999,401.679993,435.049988,445.399994,449.700012,451.850006
19/12/11 8:30,19,12,2011,8:30:04 AM,8.5,387.970001,388.179993,387.119995,390.190002,412.839996,433.070007,439.920013,446.76001
19/12/11 9:00,19,12,2011,9:00:04 AM,9.0,384.079987,383.790009,383.429993,384.75,393.140015,410.179993,423.399994,433.299988
19/12/11 9:30,19,12,2011,9:30:04 AM,9.5,382.329987,381.859985,381.279999,381.390015,386.690002,399.869995,407.480011,414.269989
